Title,Price,Currency,Category,Quantity Ordered,Seller Name,Rating,Top Rated ,Order Date,Purchase Address,Link's
"Antiphonal Music of Gabrieli, , Good Original recording remastered",12.16,GBP,Music,0,webuybooks,1489599,Top Rated ,7/6/2021 14:27,"729 12th St, San Francisco, CA 94016",https://www.ebay.com/itm/154768500599?epid=114692323&_trkparms=ispr%3D1&hash=item2408ebe777:g:uxYAAOSwLMdhyV3N&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0FHLlEoKPoeY1kjWeU5rWno%252BkzYDadbU32IDFvbUzq3DAd84PHY2MuSolj38Xb%252Bgi4ZyPvpWDyAvJIU%252FM%252BrSHb07%252F3vLM%252BNjpJ5dLK%252FZe88iPr8tGONKHuQsTeGFHXxYo48Bi1MIVTpivVIHmZ%252FsiX6uY4OqgRpV2bP%252BVYoTrfbBCHhOchMgbjp6CoZQ%252BVH3xVhy9SKuam8TjQ7Fd7ekgSWDZUxiQfZQpw3rziDpfBURSA685fe7IIbLprjoHhhBRbk3qNWzMSPXv3p%252BhSgM9NOqpl0uofi09ui%252Fqi81CMJ7mbcSpfmNHA4gFeJkuBxWM5llFP5AlsM9loITubzclsVLk1ZHMG6LEJAQGFZXlFm1xJqr%252F10wbBBagX7CzD11FZ7xvdryGMCnh7QalbQZ2fZ%252BaGb5vM9xPbhYYZG%252F9BedMfKZVmIbOw5abPuveixgJ9LBjk%252B5SWRNRnO7fJ2iNQUdiSf2xOApXMP%252B9kQ6I2LSOCrIqtL9sO05ghYsEj4xPdYq0eThZ6oTzX4IRgtg%252BAtVd%252BJnVKJ33vemexcDHtlg56AbOkJnn8cQ5yE8p2ItR4tL3N6rOpacowKEukBLAxt3XoVGk2PBTMwwJXfNsypROiJP5ttuLklbIaRHUAtmqK7JWrjjoKaytxp0mXg%252BrVpEOSN3QlnAs%252FWhnS3Xf8Tdx4peDoZ37nGqeIjHmODcp8fJ1m%252FV1fW3e0bs6ini23%252BL9KxUmmyLc8LAtQHxVpuWthbVW4QlWrt%252ByixueD443z8YvPlGm4fLmCBZkdImk4z47vB8Tp0ewNPIGCU0RYYB%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
"Amy Hailstone by Amy Hailstone (CD, 2004) New Sealed",11.19,US,Music,0,urban_picker,101593,Top Rated ,7/5/2021 14:03,"895 Highland St, San Francisco, CA 94016",https://www.ebay.com/itm/203767437937?epid=26046063897&_trkparms=ispr%3D1&hash=item2f717c5a71:g:Jc8AAOSwZ~hhH9dM&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSjVt3vLKCbov98Z19qhuwY4pD%252F5%252BJFY0dFBRTFC%252BbzesAXCUbOzSlJv4HMnhJ6jkAjdJIpKalr4R5hWA5W9%252BmtONbjt%252Bv458Y3A%252FD5enSqccHJDLD%252Fdo11fSolnpiIJIJXCS2AI7BKb4S9OMRo5R4WXuPDO4uRIMD%252FHVKZyT9V02oJ8e90%252FexdjHJTy%252B3O0xrgeXlt3wrD7upFU%252FaqpHlKChgSX0Oo6Y%252FraEI8jpvCdH4bWWysS3bswa%252FEj061D3VbWWnY4W7FN1OGPse15wywX15UgRjSDYj9FPOnlqM7SfLjwkFSL7Wy0rQ3wUTseR7PJYPpXS8JIIiSkOSlhEmuUWTqohdUU8X2KlIwFqXb1rbH3SrEMAQdToxnIdzxzo%252F0rM0z66Dan91h5QM8Bkow3zo229yLUzl4yiQ%252Fp%252Ffw84FuAlYT%252Bf1y6a3rFemoGJsws8uuMidVL0AHu0wU4tO0tm0rJxofTpX4boMYuDQbjVunvA3TrhkhOvgzGmP5SHNuZb0%252FpwWlQqQthn88T6C19d1iOW8lTBKM7yUZXtdJsNIqkPvzDVru1FlEdws0Msz9USpYRoiBT6YoYd3uVTCfO7HSjEVSZgPa0oZc4EXTGowdwzdWRapsRrTiDUXXo6OhEhWSMns6h6HPp4Tzg%252FGfBaj%252B03b%252BdMRNkWzsVJkaDKyfUETQtgt1SIlDfncbWa%252FYuzNIUTFMS51N7ewF0ab1V5CWc2dd0ps2PYPYVRWSKX0vpTkA682RWrbFDbo9nY3gJHW%252FUQFm22p0czgli5erRno1G2evJIGX0gGmebCNdLe0aNakj%252BZ879dl8BVHgW%252B%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
Draper and Strandlund Train and Heartache CD Promo Single,11.19,US,Music,0,urban_picker,101593,Top Rated ,7/2/2021 22:27,"16 6th St, Portland, ME 04101",https://www.ebay.com/itm/144347598673?_trkparms=ispr%3D1&hash=item219bc98f51:g:hAgAAOSwWcZhL5hI&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYkiRowvMcE4oocvJA5qDZ5maEQbfpQioglWAqbz4Tz6WbWLYur%252Bfk0yT92uEUQo636FjzJ2542EL2pET%252Fn%252Bp2UVeko9qbHkXEt4bgR1b6eNlTnRy%252BBq2uvI0ELy5XhuNafzoosxaDWi%252FSlB32TEqYd3C1VmfPopAY6J6s2EsVJb56lsPP%252BZcV06O3zr%252BTI%252BCpg2slu2G6GaXwCnGAr1fZzzdvDIpRU5f8pGLoHUM5MxFY6CabcahLoNBH98phU%252FQW4hvJG9qO%252FcBXOtUaEP%252FUu6%252FF4Jpif1J%252BEOLK4rTu2M4sE%252BS%252BZqH4XdLJ2uZyLKsM8iWmSw4AvyDefesgz9qgvi2cJbLAuw9G9TE55f952Ys4F7RwN5CoW8Np1rb0MwjbJdUTAMC%252BwHIdiq0GgRaWZFyjOCb6L051a2VzG5MtezcvQ97kEf0lowQtCm1J08BuwDLRI4OysXCpNW%252FbnznIGMkpEdMXnQ0fN8o%252BNshBQiMAWtZb8XkF2lMzjBdawY20GbYzJswIdoS3dp0M%252FSFtTdS%252BACTrx5ETUwXnntDzaSG1OLDIRzA6Xq8Xy92OD3XNblAxsidFc7LxyKxA8g3%252F%252BZaKY5h1fO35rIhxGc%252BRFaz8cOFylZTscll36VxMadrwhXAjtByCKAiXwf8ftXIpglrBjkzhUBuJcq4%252B4TrtfHjUqePfbYARHQR2mwa%252FTtFBN1slDehgVEidU9xOR%252BZuG8ahRw34w3GltiRIRH26%252FbeQI7qMuFMPIvXMBlwd7cLU1mcpMLFHnpJs5DdUtIWHK3gZr6rFRn9Blfcdk%252BdX7H1i%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
WEAPONS OF OUR WARFARE by DELIVERANCE (CD) Metal X-Sinner Tourniquet Believer,3.24,US,Music,0,sunset_books,3655,No,7/13/2021 12:21,"769 Hickory St, Atlanta, GA 30301",https://www.ebay.com/itm/353830784490?hash=item5261f54dea:g:MBIAAOSwtFFhrVN2
Metal Gear Solid Soundtrack Konami Japan GAME MUSIC CD NEW,19.99,GBP,Music,0,cdman1965,3923,No,7/11/2021  7:76:00 PM,"888 4th St, New York City, NY 10001",https://www.ebay.com/itm/353830161121?hash=item5261ebcae1:g:UKsAAOSwWKVhyd8e
50 x Music CD Joblot Dance Rock Opera Compilations Classical Wholesale bootsale,17.99,GBP,Music,8,yellow.dog.resale,3316,No,7/11/2021  7:76:00 PM,"888 4th St, New York City, NY 10001",https://www.ebay.com/itm/393758382027?hash=item5badd417cb:g:~BAAAOSwqa5hqmHz
One Roof Under :  Karen Tweed,9,GBP,Music,0,high-street-books,26312,No,7/7/2021 22:29,"988 7th St, Seattle, WA 98101",https://www.ebay.com/itm/185225112211?hash=item2b2046ea93:g:l4oAAOSwwORhwyMs
Raffle 2 CD LOT More Singable Songs & One Light One Sun Vintage Kids Music,12,US,Music,0,libaile6,794,No,7/30/2021 8:13,"677 Wilson St, San Francisco, CA 94016",https://www.ebay.com/itm/324964446238?hash=item4ba963f01e:g:nmYAAOSw6jdhypDG
A Little Night Music - CD Judi Dench & Sian Phillips - Stephen Sondheim - Sealed,0.99,GBP,Music,0,firefly2500,1075,No,7/1/2021 23:29,"971 Wilson St, San Francisco, CA 94016",https://www.ebay.com/itm/115159672458?epid=1022345466&hash=item1ad00d268a:g:Z24AAOSwg8lhyhYR
Dallas Holm - Before Your Throne CD 1999 Diamante SiGNED AUTOGRAPHED,27.75,US,Music,0,imagika7890,372,No,7/25/2021 18:21,"117 5th St, Seattle, WA 98101",https://www.ebay.com/itm/224762507631?epid=3502224&hash=item3454e3b16f:g:I48AAOSwsQ1hynJ4
"RADIOHEAD ""Fake Plastic Trees/The Bends"" Rare Vinyl 45 Record Jukebox RE13538",24.99,US,Music,18,gls20102010,30600,Top Rated ,7/25/2021 18:21,"117 5th St, Seattle, WA 98101",https://www.ebay.com/itm/334157434753?hash=item4dcd55cf81:g:JtIAAOSw2WlhQkxr
Apple Music 6 Month Code For New Users USA Code,4.79,US,Music,18,deepakjha,109,No,7/12/2021 21:27,"525 Johnson St, Los Angeles, CA 90001",https://www.ebay.com/itm/324924537207?hash=item4ba702f977:g:C3YAAOSwhWZhrdOK
Statler Brothers Nobody Loves Here Anymore CD Promo Single,11.19,US,Music,0,urban_picker,101593,Top Rated ,7/25/2021  10:79:00 PM,"602 Hickory St, Seattle, WA 98101",https://www.ebay.com/itm/203767438452?_trkparms=ispr%3D1&hash=item2f717c5c74:g:WeQAAOSwiuJhL5PI&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSjVt3vLKCbov98Z19qhuwY06fN4QY61J2sanb1fh93F6o5i2%252FAvNe2fB7kBeWI5W2vtU%252FA7Jm8Z2KWkHLbpFKnmiSy9mReYe%252BCegU8usP%252FafcRHWvZ51OsbKLFc8mRYTM9g7yBQOx75OoIlP1shcBCyvzP8LEPx9OOfVuDt2UNPJGEml6%252FNyb45p%252FErCVeRloStdUuGABJNi8vAgTn56Eg5VMUMjlXbh%252BYEJ38lVGQ17gOzxqffMeq4fx6Qr2RJyB72tHQl%252FQDLFYmyI11snegnpuwAdlim6tNI3kzyUBSba1iOTCQc%252FLIDgxaa5NvgYOkrBdPZ3QFXMHP4e7VuHWDk6HH3Pnbhm3OjO3GxpVy8N209y0Yal0Emwx0CJ4HlcfZdpdRA1OLMrVPZFxsp%252Bb0MmSSOeJVaKrReQwDhJSLJO75R%252Fxw%252FM3D32pDy6WIiCKVUPwt3WmyoClER%252BXay5H1cFtOwvjCm3y44y1ksCKFb%252BGok9iPu86qs0iTOI%252FehkVuSSgQDf6uUguRy5h5K2Vu1%252BHjRXr1RRtBbnqFNOB40OS3A%252Fl%252BHlUJY4ynKfrzUEiMZCQJo6y%252FBxXyacQujfpNowWxzYcpOCuY4etH56FhfMHU4wrBarAyH9xFq9GX%252BRPAmQuDX7kCQBbODvwX%252B4BkAJRkuwE7QKLxnnZ2%252Frfpc0a4QVOyBCMPvH%252FTAI%252Bx7cwaZOublNcL2fZyK%252FiXxi1cn79MDTaiVAIC9ypOX54tXlmbrV7myykHzNROvzKkiJFHAY7mI%252FLD1KZJvYoBEcOjL%252BXYwsM47SUK2DpExPYwJbzgiC257h7SIem7WHra0xf%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
Sisters of St Francis of the Martyr St George Veni Si Amas CD New Sealed,11.19,US,Music,0,urban_picker,101593,Top Rated ,7/7/2021  1:77:00 PM,"683 Highland St, San Francisco, CA 94016",https://www.ebay.com/itm/165255066590?_trkparms=ispr%3D1&hash=item2679f833de:g:CV0AAOSw3shhJ-i1&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRinLyvDIruJ9iS7BVbfpWxH7vsglGSiqNXpOXxkht5ltwqt2cq%252FnixtuuGeqOlcDRXGbhqStYDk09nm6djFE%252B00%252BsfT2BXKV1IZZ19j%252BQ0I%252BHm28cyjLt35EzgZrYXrqlwXpYwKvxZL7pWqG7yi52UzfrFVpr23Qp6pc2hoUuJ2emK7cyp5st5oXPOVJtwA7HsjguylUkcmW8e524GGL6SswCsveK9TUk8SEqIE%252Fc6wiG0c0P62FRYLc2H1i0OcxGbdYd%252FDSmxlb8AMye4KosTc4MjIovAn1GT6vzdqkpydSDGaCvESPM2dqPhBgtGZHYl7cSVIw0QVTi%252Bz%252FniiH0sY8fDnwVy0gjpNGpdk0%252FTa5DubPEW6I50nYcXXN%252B2LSt%252BmCJhYvMNZpLq38KBRytJsFL0ztVlIB4w2ZW1QGK94HL%252F9XHzQEsxTugl1pMOe5hUIxZyd8AJ4n%252BpuyzFPRaFFv4LIJ03VyGQ5zs%252FJnFR6OARnGcjFojpNcHssF6uNfk1WSmAS9ZAf39OoKkBt6zaj4c01zttnoJLRpxNcpgoDPp7KnmiE%252Blt292%252FUrh0qcq%252FukrcL7p4aE3%252FcrQ6ldx6anLv0PEVpNbVXhySmixU%252FjfEa5Vh9QZJ8dYo8HBlCIzfyUC7cgc%252F3PHIPsMjHDGX%252Fja7sIDjD60lqPnPlEavZtrAv1IduipuclQ7d1OMo%252BT5w6MOJb4vY21CnKZEdRf0hVvhAquxbCFfLLHon1Rfn2JSbAxnE%252BmdxbjZic023U3b2%252FJ%252F%252FoYmV59EU%252BXhINRfx0uYwz4B7XI09%252BvY%252FgiPul%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
"Life Light Up by Christy Nockels (CD, Jun-2009, Six Steps Records)",5.5,US,Music,0,urban_picker,101593,Top Rated ,7/7/2021 19:38,"8 Dogwood St, Seattle, WA 98101",https://www.ebay.com/itm/165255067992?epid=72695866&_trkparms=ispr%3D1&hash=item2679f83958:g:C4QAAOxy0NtTF5vv&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRo%252B5LdbA7ffHeNQSCDRfd6efnW86XEwnMW8K86tAdGtqmP%252BP69C%252FiPH%252BDws3A%252FwRZqAUE5sVpwLufpCeIYPVASJgvEuskxQBtOtJLzM85yMGI%252FZhfDE4iAth9Fn8sozBOEl36DVth6lXMVU5MtdgImqnEHtXOf%252FedYa%252Ff7kbfQlDrk%252BtUgYebrszRJw5Ust%252Ft097e9UBTST3PUfSfaUYHKaN%252FNPEVcwMEaVmY7pZMDtsdwC6FPz7E1pRYXm9cXtUlND6iqfvbCozFj97D2Xlp1Y1LecWmj0bQBots4GOGDPOvRwIONPbXwb3n23rMMaX4ykLwDb6xtPTH%252FAdSPluuwOLVDHYNmndQeJcOy49x0r5ShmTepuHi2X13L%252FQAEThuDHxrQyTxxj8qjaX8dPW3rwlafSVS9LAJA1pm28FmMluZYcsVVBntJS3uaRDvEbMCRM8B%252BgXV2sBZIyn2FGdBuupVyldMOSItGE3iBMp5LqOpVaJhhAk5ic3rHN1VkgTiTvjD6Sq41GKJ4x7iCwdtN1i0Hm93Maaitst52LjzxAVpmx0ySOpw74SnjF1yaD9AiSb5OUL%252FvnIZ4fkB1GBt02R9YEnIvo%252FdaHUJEYTUue175RPtO%252FZaclfTm4ot6Vz5HGwUV2gW%252BCPD4pQ2f4w5J%252BpOPkCYsnuYT%252FR4ZAkN7%252FfJTk5x8voC9WE4cLu5iQo%252BMKvY0PIx3Cl8yn6KWKweulc6d%252BNJSUYUcKafy9Yja8aozV4f3MdXqU1fRXeykRplFtBNFhxmJwNrB9%252BbtPG%252BJb%252BVgUgQup15s3nSCwqjx%252B5%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
"Grateful Dead - Felt Forum, Madison Square Garden, NY, Dec 5, 1971 (3CD)",12.99,GBP,Music,26,jamedodd53,554,No,7/22/2021 18:53,"414 14th St, New York City, NY 10001",https://www.ebay.com/itm/384615272551?_trkparms=ispr%3D1&hash=item598cdb5067:g:0-wAAOSwGulhvz4a&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSQuF9OYLb3wphIAOfpJK8RklqYh3Elw86Fa0%252FAO5evkkssjStwMVY2xazcSNo29QzfH82j5JwuXuqY6SFxJuIwp9IJqgflE0frS5HymdV7hbUfW4TMxdgJNAEAovw7u%252Fobg%252BCQ9irCaytmrlB%252B4vvvL%252B0QA81eUJOTvGvU1b3%252FZ0szIPI2IUNI8QlEPyg2C7sAWtPhvdPQOrk0rk0xxjtCnfXY01sBcbbuqOaus2kxKPvXzskTnzla7kqvaQ8jkLKwiberHPgcFJD%252B8Bm5yvD7R3s72F3D%252FhTotAy5kK2lJVuXKqXwAAGBcO%252FhxZoOUUjGHeInXaaIKLXeepdQS1peLuIocYlXze31iy9EkGkt20uBIAbqy4oNoY9nTW1YNuY57TnRaI1iMqQiaOdMLOs%252F8z7YpWUnrEn5j8zubNlWB1vsySbKEsvcBSZ%252FKHG%252BejSdbY6xfjrfUMJvDtmJQ56qkfAre9owo8aYoFbuOaGB1tuvnPFwp5yD1YnYO40qGCBgMwaR5RYFeiQMJztpS0ODLgS7%252BhKK6bLOKFR%252FLokB6PgY%252BFpvvnvILT9hfYIQBBQKJuL3wbhytDmxsSnpG%252FHdJv37phj5UxjcHhrnH297Ws4diaBarsMKeAFKmudRNapzDx6snq1YkxXqwCJYMvOheZfWv2LIkQ7tgroB9zzze8OZ%252Ban74Gocq1ipivVbf%252FPiU1s3vValsPaPh%252Fjy9wkqHIBqlFp2VBlFgS7eMdeZfgk0ndDLOHO2Ys7q2ZEOJEn7hHb%252F4nHoU2vqmh28AYR1NS6LKd2FRxsx7dUI7gl84kCyc8gAZ8LqBNQK3IuNYXyRQOyUVxsKifxhBozp1v2kQ%253D%253D%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
Eine Feste Burg / Georg Stanek,9.99,GBP,Music,0,evans1962blue,7607,Top Rated ,7/10/2021 18:37,"798 Cherry St, Austin, TX 73301",https://www.ebay.com/itm/403376695310?hash=item5deb1fe80e:g:Pg8AAOSwkYJhKgtT
LYNYRD SKYNYRD - SKYNYRD'S INNYRDS GREAT(LP Vinyl LP,38.99,US,Music,72,discountvinylrecords,26509,No,7/27/2021 11:58,"457 9th St, San Francisco, CA 94016",https://www.ebay.com/itm/133392310039?epid=25046051842&_trkparms=ispr%3D1&hash=item1f0ecd1f17:g:iYoAAOSwGfVenw6a&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSHYXPhGXR5uguexJBeHwfgdXAdqU9v17goKklMq8XHNGuHAajaLPADua9SAXO3eZZQOhIfRnXq3zvLDiaTAeonOMNDcX%252BdQatVlQXia6d8A52wCYM6GKegAH7MnavAz%252BJDTgeRAwKg837%252BruwQem8y7kwryE5hq%252B5M6S%252F7sBH6QqmEzUao%252F1ysgiCkmWrcKOwTzZcNow2lvvrzDuGxzi%252FK7vKgweR%252FSjpjwdYoB1VZJPWYa%252BRWYg0kbfNI%252F%252FRf2TotDIplPeGnYz3lJD5ltJOHX%252Fy0xu2D0j6dcoxTDs6gyy3rZs2%252FFd1SxDvM7LFLst3w64rH2aZ8vkKZmKPLKIsOY2ONkb0Zgaaru7KTPKyWmZ%252BtIeYXV5i75qG23nDWQB4xOAQh5Rl7I4%252Fy2aZEF%252F8QxuP3qNwVuBdnjOESKp1hESog3B2eu65yjMgED4lyIkMsyiTvh%252Fl09qWgW6ynHXgs3lv7eR9bYmNNCDaw1ZCTVp1um%252Btlp3GzUATwb3nobot02XMtHx5otV%252BQQBOYc5FldgSDcuUhO8sc40jFQf6vT%252FOYKZSMGPckMkjQX5mZ00%252FsMBCCnfJ1AdNNmI%252Btnhgnlvgz%252B4EiQ3eJ2EkOIuPXdXnTVymD4taC8hJI5ZuF5s2zcbWM8ALcRm%252Fe1VK0sxbOA7SiIgkvCP6MLHrJN4lbPFujei7tR3Am8V9POZP6qiqO6o%252BSqNeW1JydD3Ub5MqERRHTFkKTV7cMCT7MV1Kwthl11ifMLdtFNvtXQHJi9AcNlzIDHp%252FWCfw5nwM1edb0ISl%252BZGH6fPsla6nQ3dvJpfJI7u9DW4bU4f2oI0kgd7G%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
"Taylor Swift – Fearless (Platinum Edition) - 2 LP Vinyl Records 12"" - NEW Sealed",34.5,US,Music,33,morethingsmusic,3958,Top Rated ,7/2/2021 1:53,"485 4th St, Austin, TX 73301",https://www.ebay.com/itm/175075452924?epid=8046060257&hash=item28c34f67fc:g:xN4AAOSwfGphwgvR
CD Metal Gear 20th Anniversary Music Collection SOLID KONAMI GAME MUSIC ALBUM A,36,AU,Music,0,unsung.hero,2306,Top Rated ,7/25/2021 21:51,"205 9th St, San Francisco, CA 94016",https://www.ebay.com/itm/194670799500?hash=item2d5348aa8c:g:k5wAAOSwqXJhyYFa
 Eye of the Storm by STORMWITCH (Bonus)(CD/SEALED  Battle Cry Records/Re-Issue) ,1.99,US,Music,0,rocktomtonline.de,12753,Top Rated ,7/2/2021  10:77:00 PM,"803 Center St, Atlanta, GA 30301",https://www.ebay.com/itm/313801745387?epid=12046031064&hash=item49100aa3eb:g:qR0AAOSwldthE83T
G127 Franz Schubert Piano Pieces Alfred Brendel 3LP Intercord 26 806-0 Stereo,19.9,US,Music,0,gonzo.at,6405,Top Rated ,7/2/2021 20:36,"376 Lincoln St, Boston, MA 02215",https://www.ebay.com/itm/294667721481?hash=item449b909b09:g:JuIAAOSwCi9gBd1m
CD Metal Gear Solid: Portable Ops Original Soundtrack KONAMI GAME MUSIC ALBUM A,50,AU,Music,0,unsung.hero,2306,Top Rated ,7/9/2021 0:15,"277 6th St, Austin, TX 73301",https://www.ebay.com/itm/203766909494?hash=item2f71744a36:g:89MAAOSw~z5hyYFZ
IVE ELEVEN 1st Single Album CD+POSTER+Photo Book+Card+Fold Poster+Pre-Order Item,24.99,US,Music,31,goods-store01,34044,No,7/17/2021  10:72:00 PM,"842 9th St, New York City, NY 10001",https://www.ebay.com/itm/165175725865?hash=item26753d8f29:g:mcUAAOSwCPxhi2Z9
Kenny Wayne Shepherd Aberdeen Australian CD Single,4.99,AU,Music,0,plastinki_muzika,4521,No,7/18/2021 19:35,"713 14th St, Boston, MA 02215",https://www.ebay.com/itm/144346659449?hash=item219bbb3a79:g:y4YAAOSwI8RhyUCH
LP - Churches  CD NEW SEALED Laura Pergolizzi,0,62,Music,4,kretafka,15920,Top Rated ,7/21/2021 15:27,"376 North St, San Francisco, CA 94016",https://www.ebay.com/itm/275004037129?hash=item4007849809:g:4zwAAOSwKQthqhhn
Axe Gods CD Rock's Greatest Guitarists Nugent Walsh Santana Frampton Montrose,4.97,US,Music,0,rdfish_30,2183,No,7/27/2021 21:37,"783 Dogwood St, Boston, MA 02215",https://www.ebay.com/itm/353829234779?_trkparms=ispr%3D1&hash=item5261dda85b:g:tbQAAOSwcOFgF1my&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd0ReTLyM7cxPnI6zs468EE8khwtomO0xAt3sJHpt4iwXIiCcZjlgHgJWzNmrtFoT%252F%252FI9%252Fqi11XRyjr7vmYNU%252BzxJHU8iteqWWBPhF1yANFY%252Bw8vWmd%252B7Lnzlq0hI%252BR7pS3m85qyt9puqMkUyly3KDpUZQChHjWyPuaA0GsMi34k6ooEeHilBnhjzS23PT8o74QOSrDvqxe0W6FmVbu1QrB17yN9qnSSuTjaUBPndrjwtxztvegUSGtwNTEzjSVMmRr7LCcFDhlXIa6gzng%252FCyD7YaRaVn2wOYgtEiVA2hcdyVeDK0zzqgP%252BZFlM43desi5ablwdfz%252BsCUyBdUXPqsv6NABR8gVSfOwUp0r%252BXvUlVQVLs6Bk0ck%252BouGA7M%252BiUmJxxqVj4bgVUl9AnQ3Eex6JVMSrzRUNGlJI5IXn4bvSHCSHY%252BV4STRIVLNmS%252Bou%252BxEFD0Smt6dPzKBD8KFhcqf2DzFAX0ybHE5M%252Fma%252FJ%252BeSo%252BJMIcOKB3DV5KpZNSrJtpN8hrL3GKkO8Mdbx%252BJYZT%252FHNDsHcIHuUmARjqJYVl1MJcAqRbucVvdDjyUrcYVQ%252Fwvg1%252Fb9ClsY35JCXXgQPGH5HRQCPUhkQdsEoun5R0qtF7hr5QzHu%252BtStHEb8c9E1rnWnga0vOW%252Fljz9zsnr9pvcrtVzUZlXiwCEUp%252B9gmj5CZg%252BEPhAmV1ZT3f4TZJB5f%252B7aCvb46OdP5E5p4nOjVT0JHHTXAWX0I%252Fwu9YMnKpK5DNlGsBgO1YEtB5%252BCh63h9vtks7oU2vER6gdDt0jmegvD2n9BM7W%252Bj%252BAqqcMUIeqTsG1JA9K4FDq6cC3O0y%252FA%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
Country Legends 6 Cd Set,11,GBP,Music,0,johnsons1973,1080,No,7/13/2021 10:20,"324 7th St, Los Angeles, CA 90001",https://www.ebay.com/itm/194666291522?_trkparms=ispr%3D1&hash=item2d5303e142:g:twkAAOSwy2dhOZzY&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252FnmP%252F%252Bbip%252FlF9oV51Rg8nTSJMadrhr%252FsVoj8v1aJ%252FAh10r0d%252BMXRgMQARp6v39Yws06pGVjOFXOZYNPW044ixmhlCB3GZB58uEcuufWLIYKiMPGoUAXytW9hSqE0R0zm0rJeksCAYpdItdZVlnub5tXUVDgqjtKbywu6bKgGQ1tT5PRTGaEFPJxpGYQ7OxW6xNA4JGSkxD%252FvkE1VvmmDYjJR2fuclEMrgN4v%252F6QJiK2XLxLvWU3nIAseGG9ozyAzQVbErtJS%252F0Kg9ZnhtG3bjzVtG9l4Fh8hPZiCViU9QTDVu1kah9wMof%252BJH3CsoG5c4SxGZf4CzCMELMAragY8YdI6GGUizECXfcoVicbyyb%252FJ%252FJC8zdvexOi7%252BhOCmTWChpjn%252BKY4H9nwc9uXxgQS9kNGj6Oc57bOfAckMjGB5mbO6uvvc7tRbuA6AFAsNmMn%252BZ81QPPDpYztZwVhpbVcP3VLngyAEfT6vmUdf%252B3sJmBvdVk0uPxecMlx23PgslRoeqISFyPXJVXjSWtu8UbmZ9cDcjOerJAZ421YRj%252BM1hjC3jq%252Faz12CgBrbGAhY8M973mm1ULTrwwDucGmKkusVFzkxKdgFOjunMbF6TkNyPzE9T6yUga3BpNqvBLuvODEMDXiyNtMXIBxTfac62WcZ6V%252FX4ZrHlNTxRgLkJaxLNi7JvzmSdip5t2lejAKN85f0MFT5kCz95vqIy35efMJ6Fxa7p1jvBl2%252BUXjoAZaPTcg9wIBl1ZHnB%252BiWvvQL9vhnqxF6IPwZ0cXhKSEnj4Z7hS7KPtwI%252BEY7DyTUzU1AxAK%252F%7Cclp%3A2334524%7Ctkp%3ABFBMlq28lcBf
"No More Tears by Ozzy Osbourne (CD, 2002)",3.4,US,Music,0,tarnold82,2374,No,7/2/2021 7:56,"586 2nd St, San Francisco, CA 94016",https://www.ebay.com/itm/144347873929?epid=23046074471&hash=item219bcdc289:g:32UAAOSwQeNhyoQY
RICKY VAN SHELTON - A Bridge I Didn't Burn SEALED,1.49,US,Music,0,hato_mik,1724,Top Rated ,7/7/2021 13:01,"254 Sunset St, Atlanta, GA 30301",https://www.ebay.com/itm/265470250181?hash=item3dcf428cc5:g:~rwAAOSw8BphyCjj
14 Used Music CDs Symphony Classical Musical Sound Tracks Bulk Lot Sale,14.99,US,Music,0,purrfacesales,785,No,7/20/2021 17:11,"309 14th St, San Francisco, CA 94016",https://www.ebay.com/itm/185231449900?hash=item2b20a79f2c:g:RdMAAOSw8sphO85k
